pt,sp,ib,hi,eo,es,vg,z ,cf,gx,sm,nk,tp,xp,ux,ty,fv,tu,cn,rx,oe,du,g ,ik,oat,jb,ed,er,l ,ba,xm,ym,cl,co,ng,qs,ho,xbw,w ,c ,s ,kw,sm,bo,ct,cc,kc,sb,lh,lc,hg,gc,si,pl,pa,o ,mw,rr,fc,la,ln,lx,ll,lp,jo,ec,cd,ad,jy,sf,bp,nv,se,no,br,ra,ru,pe,dx
,SPU18 Index,IBJ04 Index,HIK04 Index,EOG01 Index,,,,CFF01 Index,,SMH14 Index,,,XPJ18 Index,UXV16 Index,TYU18 Comdty,,,,,,,G M9 Comdty,,,,EDF05 Comdty,ERG11 Comdty,L V07 Comdty,BAV07 Comdty,,,CLN95 Comdty,COV00 Comdty,NGN02 Comdty,QSU01 Comdty,HOQ98 Comdty,XBWG99 Comdty,W N88 Comdty,C U88 Comdty,S U80 Comdty,KWH99 Comdty,SMZ77 Comdty,BOV77 Comdty,CTV89 Comdty,CCH89 Comdty,KCH01 Comdty,SBK88 Comdty,LHG07 Comdty,LCV88 Comdty,HGG01 Comdty,GCG87 Comdty,SIG87 Comdty,PLN01 Comdty,PAJ01 Comdty,O Z88 Comdty,MWZ98 Comdty,RRU13 Comdty,FCX90 Comdty,LAU09 Comdty,LNU09 Comdty,LXU09 Comdty,LLG10 Comdty,LPQ09 Comdty,JOU91 Comdty,,CDJ9 Curncy,ADJ9 Curncy,JYJ9 Curncy,SFM3 Curncy,BPJ9 Curncy,,,,BRF08 Curncy,RAN09 Curncy,RUF9 Curncy,PEG11 Curncy,
,SPZ8 Index,IBK04 Index,HIM04 Index,EOH01 Index,,,,CFG01 Index,,SMM14 Index,,,XPK18 Index,UXX16 Index,TYZ8 Comdty,,,,,,,G U9 Comdty,,,,EDG05 Comdty,ERH11 Comdty,L X07 Comdty,BAX07 Comdty,,,CLQ95 Comdty,COX00 Comdty,NGQ02 Comdty,QSV01 Comdty,HOU98 Comdty,XBWH99 Comdty,W U88 Comdty,C Z88 Comdty,S X80 Comdty,KWK99 Comdty,SMF78 Comdty,BOZ77 Comdty,CTZ89 Comdty,CCK89 Comdty,KCK01 Comdty,SBN88 Comdty,LHJ07 Comdty,LCZ88 Comdty,HGH01 Comdty,GCH87 Comdty,SIH87 Comdty,PLQ01 Comdty,PAK01 Comdty,O H89 Comdty,MWH99 Comdty,RRX13 Comdty,FCF91 Comdty,LAV09 Comdty,LNV09 Comdty,LXV09 Comdty,LLH10 Comdty,LPU09 Comdty,JOX91 Comdty,,CDK9 Curncy,ADK9 Curncy,JYK9 Curncy,SFU3 Curncy,BPK9 Curncy,,,,BRG08 Curncy,RAQ09 Curncy,RUG9 Curncy,PEH11 Curncy,
,SPH9 Index,IBM04 Index,HIN04 Index,EOJ01 Index,,,,CFH01 Index,,SMU14 Index,,,XPM18 Index,UXZ16 Index,TYH9 Comdty,,,,,,,G Z9 Comdty,,,,EDH05 Comdty,ERJ11 Comdty,L Z07 Comdty,BAZ07 Comdty,,,CLU95 Comdty,COZ00 Comdty,NGU02 Comdty,QSX01 Comdty,HOV98 Comdty,XBWJ99 Comdty,W Z88 Comdty,C H89 Comdty,S F81 Comdty,KWN99 Comdty,SMH78 Comdty,BOF78 Comdty,CTH90 Comdty,CCN89 Comdty,KCN01 Comdty,SBV88 Comdty,LHK07 Comdty,LCG89 Comdty,HGJ01 Comdty,GCJ87 Comdty,SIJ87 Comdty,PLU01 Comdty,PAM01 Comdty,O K89 Comdty,MWK99 Comdty,RRF14 Comdty,FCH91 Comdty,LAX09 Comdty,LNX09 Comdty,LXX09 Comdty,LLJ10 Comdty,LPV09 Comdty,JOF92 Comdty,,CDM9 Curncy,ADM9 Curncy,JYM9 Curncy,SFZ3 Curncy,BPM9 Curncy,,,,BRH08 Curncy,RAU09 Curncy,RUH9 Curncy,PEJ11 Curncy,
,SPM9 Index,IBN04 Index,HIQ04 Index,EOK01 Index,,,,CFJ01 Index,,SMZ14 Index,,,XPN18 Index,UXF17 Index,TYM9 Comdty,,,,,,,G H0 Comdty,,,,EDJ05 Comdty,ERK11 Comdty,L F08 Comdty,BAF08 Comdty,,,CLV95 Comdty,COF01 Comdty,NGV02 Comdty,QSZ01 Comdty,HOX98 Comdty,XBWK99 Comdty,W H89 Comdty,C K89 Comdty,S H81 Comdty,KWU99 Comdty,SMK78 Comdty,BOH78 Comdty,CTK90 Comdty,CCU89 Comdty,KCU01 Comdty,SBF89 Comdty,LHM07 Comdty,LCJ89 Comdty,HGK01 Comdty,GCK87 Comdty,SIK87 Comdty,PLV01 Comdty,PAN01 Comdty,O N89 Comdty,MWN99 Comdty,RRH14 Comdty,FCJ91 Comdty,LAZ09 Comdty,LNZ09 Comdty,LXZ09 Comdty,LLK10 Comdty,LPX09 Comdty,JOH92 Comdty,,CDN9 Curncy,ADN9 Curncy,JYN9 Curncy,SFH4 Curncy,BPN9 Curncy,,,,BRJ08 Curncy,RAV09 Curncy,RUJ9 Curncy,PEK11 Curncy,
,SPU9 Index,IBQ04 Index,HIU04 Index,EOM01 Index,,,,CFK01 Index,,SMH15 Index,,,XPQ18 Index,UXG17 Index,TYU9 Comdty,,,,,,,,,,,EDK05 Comdty,ERM11 Comdty,L G08 Comdty,BAG08 Comdty,,,CLX95 Comdty,COG01 Comdty,NGX02 Comdty,QSF02 Comdty,HOZ98 Comdty,XBWM99 Comdty,W K89 Comdty,C N89 Comdty,S K81 Comdty,KWZ99 Comdty,SMN78 Comdty,BOK78 Comdty,CTN90 Comdty,CCZ89 Comdty,KCZ01 Comdty,SBH89 Comdty,LHN07 Comdty,LCM89 Comdty,HGM01 Comdty,GCM87 Comdty,SIM87 Comdty,PLX01 Comdty,PAQ01 Comdty,O U89 Comdty,MWU99 Comdty,RRK14 Comdty,FCK91 Comdty,LAF10 Comdty,LNF10 Comdty,LXF10 Comdty,LLM10 Comdty,LPZ09 Comdty,JOK92 Comdty,,CDQ9 Curncy,ADQ9 Curncy,JYQ9 Curncy,SFM4 Curncy,BPQ9 Curncy,,,,BRK08 Curncy,RAX09 Curncy,RUK9 Curncy,PEM11 Curncy,
,SPZ9 Index,IBU04 Index,HIV04 Index,EON01 Index,,,,CFM01 Index,,SMM15 Index,,,XPU18 Index,UXH17 Index,TYZ9 Comdty,,,,,,,,,,,EDM05 Comdty,ERN11 Comdty,L H08 Comdty,BAH08 Comdty,,,CLZ95 Comdty,COH01 Comdty,NGZ02 Comdty,QSG02 Comdty,HOF99 Comdty,XBWN99 Comdty,W N89 Comdty,C U89 Comdty,S N81 Comdty,KWH00 Comdty,SMQ78 Comdty,BON78 Comdty,CTV90 Comdty,CCH90 Comdty,KCH02 Comdty,SBK89 Comdty,LHQ07 Comdty,LCQ89 Comdty,HGN01 Comdty,GCN87 Comdty,SIN87 Comdty,PLZ01 Comdty,PAU01 Comdty,O Z89 Comdty,MWZ99 Comdty,RRN14 Comdty,FCQ91 Comdty,LAG10 Comdty,LNG10 Comdty,LXG10 Comdty,LLN10 Comdty,LPF10 Comdty,JON92 Comdty,,CDU9 Curncy,ADU9 Curncy,JYU9 Curncy,SFU4 Curncy,BPU9 Curncy,,,,BRM08 Curncy,RAZ09 Curncy,RUM9 Curncy,PEN11 Curncy,
,SPH0 Index,IBV04 Index,HIX04 Index,EOQ01 Index,,,,CFN01 Index,,SMU15 Index,,,XPV18 Index,UXJ17 Index,TYH0 Comdty,,,,,,,,,,,EDN05 Comdty,ERQ11 Comdty,L J08 Comdty,BAJ08 Comdty,,,CLF96 Comdty,COJ01 Comdty,NGF03 Comdty,QSH02 Comdty,HOG99 Comdty,XBWQ99 Comdty,W U89 Comdty,C Z89 Comdty,S Q81 Comdty,KWK00 Comdty,SMU78 Comdty,BOQ78 Comdty,CTZ90 Comdty,CCK90 Comdty,KCK02 Comdty,SBN89 Comdty,LHV07 Comdty,LCU89 Comdty,HGQ01 Comdty,GCQ87 Comdty,SIQ87 Comdty,PLF02 Comdty,PAV01 Comdty,O H90 Comdty,MWH00 Comdty,RRU14 Comdty,FCU91 Comdty,LAH10 Comdty,LNH10 Comdty,LXH10 Comdty,LLQ10 Comdty,LPG10 Comdty,JOU92 Comdty,,CDV9 Curncy,ADV9 Curncy,JYV9 Curncy,,BPV9 Curncy,,,,BRN08 Curncy,RAF10 Curncy,RUN9 Curncy,PEQ11 Curncy,
,SPM0 Index,IBX04 Index,HIZ04 Index,EOU01 Index,,,,CFQ01 Index,,SMZ15 Index,,,XPX8 Index,UXK17 Index,TYM0 Comdty,,,,,,,,,,,EDQ05 Comdty,ERU11 Comdty,L K08 Comdty,BAK08 Comdty,,,CLG96 Comdty,COK01 Comdty,NGG03 Comdty,QSJ02 Comdty,HOH99 Comdty,XBWU99 Comdty,W Z89 Comdty,C H90 Comdty,S U81 Comdty,KWN00 Comdty,SMV78 Comdty,BOU78 Comdty,CTH91 Comdty,CCN90 Comdty,KCN02 Comdty,SBV89 Comdty,LHZ07 Comdty,LCV89 Comdty,HGU01 Comdty,GCU87 Comdty,SIU87 Comdty,PLG02 Comdty,PAX01 Comdty,O K90 Comdty,MWK00 Comdty,RRX14 Comdty,FCV91 Comdty,LAJ10 Comdty,LNJ10 Comdty,LXJ10 Comdty,LLU10 Comdty,LPH10 Comdty,JOX92 Comdty,,CDX9 Curncy,ADX9 Curncy,JYX9 Curncy,,BPX9 Curncy,,,,BRQ08 Curncy,RAG10 Curncy,RUQ9 Curncy,PEU11 Curncy,
,SPU0 Index,IBZ04 Index,HIF05 Index,EOV01 Index,,,,CFU01 Index,,SMH16 Index,,,XPZ8 Index,UXM17 Index,,,,,,,,,,,,EDU05 Comdty,ERV11 Comdty,L M08 Comdty,BAM08 Comdty,,,CLH96 Comdty,COM01 Comdty,NGH03 Comdty,QSK02 Comdty,HOJ99 Comdty,XBWV99 Comdty,W H90 Comdty,C K90 Comdty,S X81 Comdty,KWU00 Comdty,SMZ78 Comdty,BOV78 Comdty,CTK91 Comdty,CCU90 Comdty,KCU02 Comdty,SBF90 Comdty,LHG08 Comdty,LCZ89 Comdty,HGV01 Comdty,GCV87 Comdty,SIV87 Comdty,PLH02 Comdty,PAZ01 Comdty,O N90 Comdty,MWN00 Comdty,RRF15 Comdty,FCX91 Comdty,LAK10 Comdty,LNK10 Comdty,LXK10 Comdty,LLV10 Comdty,LPJ10 Comdty,JOF93 Comdty,,CDZ9 Curncy,ADZ9 Curncy,JYZ9 Curncy,,BPZ9 Curncy,,,,BRU08 Curncy,RAH10 Curncy,RUU9 Curncy,PEV11 Curncy,
,SPZ0 Index,IBF05 Index,HIG05 Index,EOX01 Index,,,,CFV01 Index,,SMM16 Index,,,XPF9 Index,UXN17 Index,,,,,,,,,,,,EDV05 Comdty,ERX11 Comdty,L N08 Comdty,BAN08 Comdty,,,CLJ96 Comdty,CON01 Comdty,NGJ03 Comdty,QSM02 Comdty,HOK99 Comdty,XBWX99 Comdty,W K90 Comdty,C N90 Comdty,S F82 Comdty,KWZ00 Comdty,SMF79 Comdty,BOZ78 Comdty,CTN91 Comdty,CCZ90 Comdty,KCZ02 Comdty,SBH90 Comdty,LHJ08 Comdty,LCG90 Comdty,HGX01 Comdty,GCX87 Comdty,SIX87 Comdty,PLJ02 Comdty,PAF02 Comdty,O U90 Comdty,MWU00 Comdty,RRH15 Comdty,FCF92 Comdty,LAM10 Comdty,LNM10 Comdty,LXM10 Comdty,LLX10 Comdty,LPK10 Comdty,JOH93 Comdty,,CDF0 Curncy,ADF0 Curncy,JYF0 Curncy,,BPF0 Curncy,,,,BRV08 Curncy,RAJ10 Curncy,RUV9 Curncy,PEX11 Curncy,
,SPH1 Index,IBG05 Index,HIH05 Index,EOZ01 Index,,,,CFX01 Index,,SMU16 Index,,,XPG9 Index,UXQ17 Index,,,,,,,,,,,,EDX05 Comdty,ERZ11 Comdty,L Q08 Comdty,BAQ08 Comdty,,,CLK96 Comdty,COQ01 Comdty,NGK03 Comdty,QSN02 Comdty,HOM99 Comdty,XBWZ99 Comdty,W N90 Comdty,C U90 Comdty,S H82 Comdty,KWH01 Comdty,SMH79 Comdty,BOF79 Comdty,CTV91 Comdty,CCH91 Comdty,KCH03 Comdty,SBK90 Comdty,LHK08 Comdty,LCJ90 Comdty,HGZ01 Comdty,GCZ87 Comdty,SIZ87 Comdty,PLK02 Comdty,PAG02 Comdty,O Z90 Comdty,MWZ00 Comdty,RRK15 Comdty,FCH92 Comdty,LAN10 Comdty,LNN10 Comdty,LXN10 Comdty,LLZ10 Comdty,LPM10 Comdty,JOK93 Comdty,,CDH0 Curncy,ADH0 Curncy,JYH0 Curncy,,BPH0 Curncy,,,,BRX08 Curncy,RAK10 Curncy,RUX9 Curncy,PEZ11 Curncy,
,SPM1 Index,IBH05 Index,HIJ05 Index,EOF02 Index,,,,CFZ01 Index,,SMZ16 Index,,,XPH9 Index,UXU17 Index,,,,,,,,,,,,EDZ05 Comdty,ERF12 Comdty,L U08 Comdty,BAU08 Comdty,,,CLM96 Comdty,COU01 Comdty,NGM03 Comdty,QSQ02 Comdty,HON99 Comdty,XBWF00 Comdty,W U90 Comdty,C Z90 Comdty,S K82 Comdty,KWK01 Comdty,SMK79 Comdty,BOH79 Comdty,CTZ91 Comdty,CCK91 Comdty,KCK03 Comdty,SBN90 Comdty,LHM08 Comdty,LCM90 Comdty,HGF02 Comdty,GCF88 Comdty,SIF88 Comdty,PLM02 Comdty,PAH02 Comdty,O H91 Comdty,MWH01 Comdty,RRN15 Comdty,FCJ92 Comdty,LAQ10 Comdty,LNQ10 Comdty,LXQ10 Comdty,LLF11 Comdty,LPN10 Comdty,JON93 Comdty,,CDM0 Curncy,ADM0 Curncy,JYM0 Curncy,,BPM0 Curncy,,,,BRZ08 Curncy,RAM10 Curncy,RUZ9 Curncy,PEF12 Curncy,
,SPU1 Index,IBJ05 Index,HIK05 Index,EOG02 Index,,,,CFF02 Index,,SMH17 Index,,,XPJ9 Index,UXV17 Index,,,,,,,,,,,,EDF06 Comdty,ERG12 Comdty,L V08 Comdty,BAV08 Comdty,,,CLN96 Comdty,COV01 Comdty,NGN03 Comdty,QSU02 Comdty,HOQ99 Comdty,XBWG00 Comdty,W Z90 Comdty,C H91 Comdty,S N82 Comdty,KWN01 Comdty,SMN79 Comdty,BOK79 Comdty,CTH92 Comdty,CCN91 Comdty,KCN03 Comdty,SBV90 Comdty,LHN08 Comdty,LCQ90 Comdty,HGG02 Comdty,GCG88 Comdty,SIG88 Comdty,PLN02 Comdty,PAJ02 Comdty,O K91 Comdty,MWK01 Comdty,RRU15 Comdty,FCK92 Comdty,LAU10 Comdty,LNU10 Comdty,LXU10 Comdty,LLG11 Comdty,LPQ10 Comdty,JOU93 Comdty,,CDU0 Curncy,ADU0 Curncy,JYU0 Curncy,,BPU0 Curncy,,,,BRF09 Curncy,RAN10 Curncy,RUF0 Curncy,PEG12 Curncy,
,SPZ1 Index,IBK05 Index,HIM05 Index,EOH02 Index,,,,CFG02 Index,,SMM17 Index,,,XPK9 Index,UXX17 Index,,,,,,,,,,,,EDG06 Comdty,ERH12 Comdty,L X08 Comdty,BAX08 Comdty,,,CLQ96 Comdty,COX01 Comdty,NGQ03 Comdty,QSV02 Comdty,HOU99 Comdty,XBWH00 Comdty,W H91 Comdty,C K91 Comdty,S Q82 Comdty,KWU01 Comdty,SMQ79 Comdty,BON79 Comdty,CTK92 Comdty,CCU91 Comdty,KCU03 Comdty,SBH91 Comdty,LHQ08 Comdty,LCV90 Comdty,HGH02 Comdty,GCH88 Comdty,SIH88 Comdty,PLQ02 Comdty,PAK02 Comdty,O N91 Comdty,MWN01 Comdty,RRX15 Comdty,FCQ92 Comdty,LAV10 Comdty,LNV10 Comdty,LXV10 Comdty,LLH11 Comdty,LPU10 Comdty,JOX93 Comdty,,CDZ0 Curncy,ADZ0 Curncy,JYZ0 Curncy,,BPZ0 Curncy,,,,BRG09 Curncy,RAQ10 Curncy,RUG0 Curncy,PEH12 Curncy,
,SPZ2 Index,IBM05 Index,HIN05 Index,EOJ02 Index,,,,CFH02 Index,,SMU17 Index,,,XPM9 Index,UXZ17 Index,,,,,,,,,,,,EDH06 Comdty,ERJ12 Comdty,L Z08 Comdty,BAZ08 Comdty,,,CLU96 Comdty,COZ01 Comdty,NGU03 Comdty,QSX02 Comdty,HOV99 Comdty,XBWJ00 Comdty,W K91 Comdty,C N91 Comdty,S U82 Comdty,KWZ01 Comdty,SMU79 Comdty,BOQ79 Comdty,CTN92 Comdty,CCZ91 Comdty,KCZ03 Comdty,SBK91 Comdty,LHV08 Comdty,LCZ90 Comdty,HGJ02 Comdty,GCJ88 Comdty,SIJ88 Comdty,PLU02 Comdty,PAM02 Comdty,O U91 Comdty,MWU01 Comdty,RRF16 Comdty,FCU92 Comdty,LAX10 Comdty,LNX10 Comdty,LXX10 Comdty,LLJ11 Comdty,LPV10 Comdty,JOF94 Comdty,,CDH1 Curncy,ADH1 Curncy,JYH1 Curncy,,BPH1 Curncy,,,,BRH09 Curncy,RAU10 Curncy,RUH0 Curncy,PEJ12 Curncy,
,SPZ3 Index,IBN05 Index,HIQ05 Index,EOK02 Index,,,,CFJ02 Index,,SMZ17 Index,,,XPN9 Index,UXF18 Index,,,,,,,,,,,,EDJ06 Comdty,ERK12 Comdty,L F09 Comdty,BAF09 Comdty,,,CLV96 Comdty,COF02 Comdty,NGV03 Comdty,QSZ02 Comdty,HOX99 Comdty,XBWK00 Comdty,W N91 Comdty,C U91 Comdty,S X82 Comdty,KWH02 Comdty,SMV79 Comdty,BOU79 Comdty,CTV92 Comdty,CCH92 Comdty,KCH04 Comdty,SBN91 Comdty,LHZ08 Comdty,LCG91 Comdty,HGK02 Comdty,GCK88 Comdty,SIK88 Comdty,PLV02 Comdty,PAN02 Comdty,O Z91 Comdty,MWZ01 Comdty,RRH16 Comdty,FCV92 Comdty,LAZ10 Comdty,LNZ10 Comdty,LXZ10 Comdty,LLK11 Comdty,LPX10 Comdty,JOH94 Comdty,,CDM1 Curncy,ADM1 Curncy,JYM1 Curncy,,BPM1 Curncy,,,,BRJ09 Curncy,RAV10 Curncy,RUJ0 Curncy,PEK12 Curncy,
,,IBQ05 Index,HIU05 Index,EOM02 Index,,,,CFK02 Index,,SMH18 Index,,,XPQ9 Index,UXG18 Index,,,,,,,,,,,,EDK06 Comdty,ERM12 Comdty,L G09 Comdty,BAG09 Comdty,,,CLX96 Comdty,COG02 Comdty,NGX03 Comdty,QSF03 Comdty,HOZ99 Comdty,XBWM00 Comdty,W U91 Comdty,C Z91 Comdty,S F83 Comdty,KWK02 Comdty,SMZ79 Comdty,BOV79 Comdty,CTZ92 Comdty,CCK92 Comdty,KCK04 Comdty,SBV91 Comdty,LHG09 Comdty,LCJ91 Comdty,HGM02 Comdty,GCM88 Comdty,SIM88 Comdty,PLX02 Comdty,PAQ02 Comdty,O H92 Comdty,MWH02 Comdty,RRK16 Comdty,FCX92 Comdty,LAF11 Comdty,LNF11 Comdty,LXF11 Comdty,LLM11 Comdty,LPZ10 Comdty,JOK94 Comdty,,CDU1 Curncy,ADU1 Curncy,JYU1 Curncy,,BPU1 Curncy,,,,BRK09 Curncy,RAX10 Curncy,RUK0 Curncy,PEM12 Curncy,
,,IBU05 Index,HIV05 Index,EON02 Index,,,,CFM02 Index,,SMM18 Index,,,XPU9 Index,UXH18 Index,,,,,,,,,,,,EDM06 Comdty,ERN12 Comdty,L H09 Comdty,BAH09 Comdty,,,CLZ96 Comdty,COH02 Comdty,NGZ03 Comdty,QSG03 Comdty,HOF00 Comdty,XBWN00 Comdty,W Z91 Comdty,C H92 Comdty,S H83 Comdty,KWN02 Comdty,SMF80 Comdty,BOZ79 Comdty,CTH93 Comdty,CCN92 Comdty,KCN04 Comdty,SBH92 Comdty,LHJ09 Comdty,LCM91 Comdty,HGN02 Comdty,GCN88 Comdty,SIN88 Comdty,PLZ02 Comdty,PAU02 Comdty,O K92 Comdty,MWK02 Comdty,RRN16 Comdty,FCF93 Comdty,LAG11 Comdty,LNG11 Comdty,LXG11 Comdty,LLN11 Comdty,LPF11 Comdty,JON94 Comdty,,CDZ1 Curncy,ADZ1 Curncy,JYZ1 Curncy,,BPZ1 Curncy,,,,BRM09 Curncy,RAZ10 Curncy,RUM0 Curncy,PEN12 Curncy,
,,IBV05 Index,HIX05 Index,EOQ02 Index,,,,CFN02 Index,,SMU18 Index,,,XPV9 Index,UXJ18 Index,,,,,,,,,,,,EDN06 Comdty,ERQ12 Comdty,L J09 Comdty,BAJ09 Comdty,,,CLF97 Comdty,COJ02 Comdty,NGF04 Comdty,QSH03 Comdty,HOG00 Comdty,XBWQ00 Comdty,W H92 Comdty,C K92 Comdty,S K83 Comdty,KWU02 Comdty,SMH80 Comdty,BOF80 Comdty,CTK93 Comdty,CCU92 Comdty,KCU04 Comdty,SBK92 Comdty,LHK09 Comdty,LCQ91 Comdty,HGQ02 Comdty,GCQ88 Comdty,SIQ88 Comdty,PLF03 Comdty,PAV02 Comdty,O N92 Comdty,MWN02 Comdty,RRU16 Comdty,FCH93 Comdty,LAH11 Comdty,LNH11 Comdty,LXH11 Comdty,LLQ11 Comdty,LPG11 Comdty,JOU94 Comdty,,CDH2 Curncy,ADH2 Curncy,JYH2 Curncy,,BPH2 Curncy,,,,BRN09 Curncy,RAF11 Curncy,RUN0 Curncy,PEQ12 Curncy,
,,IBX05 Index,HIZ05 Index,EOU02 Index,,,,CFQ02 Index,,SMZ8 Index,,,XPX9 Index,UXK18 Index,,,,,,,,,,,,EDQ06 Comdty,ERU12 Comdty,L K09 Comdty,BAK09 Comdty,,,CLG97 Comdty,COK02 Comdty,NGG04 Comdty,QSJ03 Comdty,HOH00 Comdty,XBWU00 Comdty,W K92 Comdty,C N92 Comdty,S N83 Comdty,KWZ02 Comdty,SMK80 Comdty,BOH80 Comdty,CTN93 Comdty,CCZ92 Comdty,KCZ04 Comdty,SBN92 Comdty,LHM09 Comdty,LCV91 Comdty,HGU02 Comdty,GCU88 Comdty,SIU88 Comdty,PLG03 Comdty,PAX02 Comdty,O U92 Comdty,MWU02 Comdty,RRX16 Comdty,FCJ93 Comdty,LAJ11 Comdty,LNJ11 Comdty,LXJ11 Comdty,LLU11 Comdty,LPH11 Comdty,JOX94 Comdty,,CDM2 Curncy,ADM2 Curncy,JYM2 Curncy,,BPM2 Curncy,,,,BRQ09 Curncy,RAG11 Curncy,RUQ0 Curncy,PEU12 Curncy,
,,IBZ05 Index,HIF06 Index,EOV02 Index,,,,CFU02 Index,,SMH9 Index,,,XPZ9 Index,UXM18 Index,,,,,,,,,,,,EDU06 Comdty,ERV12 Comdty,L M09 Comdty,BAM09 Comdty,,,CLH97 Comdty,COM02 Comdty,NGH04 Comdty,QSK03 Comdty,HOJ00 Comdty,XBWV00 Comdty,W N92 Comdty,C U92 Comdty,S Q83 Comdty,KWH03 Comdty,SMN80 Comdty,BOK80 Comdty,CTV93 Comdty,CCH93 Comdty,KCH05 Comdty,SBV92 Comdty,LHN09 Comdty,LCZ91 Comdty,HGV02 Comdty,GCV88 Comdty,SIV88 Comdty,PLH03 Comdty,PAZ02 Comdty,O Z92 Comdty,MWZ02 Comdty,RRF17 Comdty,FCK93 Comdty,LAK11 Comdty,LNK11 Comdty,LXK11 Comdty,LLV11 Comdty,LPJ11 Comdty,JOF95 Comdty,,CDU2 Curncy,ADU2 Curncy,JYU2 Curncy,,BPU2 Curncy,,,,BRU09 Curncy,RAH11 Curncy,RUU0 Curncy,PEV12 Curncy,
,,IBF06 Index,HIG06 Index,EOX02 Index,,,,CFV02 Index,,SMM9 Index,,,XPH0 Index,UXN18 Index,,,,,,,,,,,,EDV06 Comdty,ERX12 Comdty,L N09 Comdty,BAN09 Comdty,,,CLJ97 Comdty,CON02 Comdty,NGJ04 Comdty,QSM03 Comdty,HOK00 Comdty,XBWX00 Comdty,W U92 Comdty,C Z92 Comdty,S U83 Comdty,KWK03 Comdty,SMQ80 Comdty,BON80 Comdty,CTZ93 Comdty,CCK93 Comdty,KCK05 Comdty,SBH93 Comdty,LHQ09 Comdty,LCG92 Comdty,HGX02 Comdty,GCX88 Comdty,SIX88 Comdty,PLJ03 Comdty,PAF03 Comdty,O H93 Comdty,MWH03 Comdty,RRH17 Comdty,FCQ93 Comdty,LAM11 Comdty,LNM11 Comdty,LXM11 Comdty,LLX11 Comdty,LPK11 Comdty,JOH95 Comdty,,CDZ2 Curncy,ADZ2 Curncy,JYZ2 Curncy,,BPZ2 Curncy,,,,BRV09 Curncy,RAJ11 Curncy,RUZ0 Curncy,PEX12 Curncy,
,,IBG06 Index,HIH06 Index,EOZ02 Index,,,,CFX02 Index,,SMU9 Index,,,XPM0 Index,UXQ18 Index,,,,,,,,,,,,EDX06 Comdty,ERZ12 Comdty,L Q09 Comdty,BAQ09 Comdty,,,CLK97 Comdty,COQ02 Comdty,NGK04 Comdty,QSN03 Comdty,HOM00 Comdty,XBWZ00 Comdty,W Z92 Comdty,C H93 Comdty,S X83 Comdty,KWN03 Comdty,SMU80 Comdty,BOQ80 Comdty,CTH94 Comdty,CCN93 Comdty,KCN05 Comdty,SBK93 Comdty,LHV09 Comdty,LCJ92 Comdty,HGZ02 Comdty,GCZ88 Comdty,SIZ88 Comdty,PLK03 Comdty,PAG03 Comdty,O K93 Comdty,MWK03 Comdty,RRK17 Comdty,FCU93 Comdty,LAN11 Comdty,LNN11 Comdty,LXN11 Comdty,LLZ11 Comdty,LPM11 Comdty,JOK95 Comdty,,CDH3 Curncy,ADH3 Curncy,JYH3 Curncy,,BPH3 Curncy,,,,BRX09 Curncy,RAK11 Curncy,RUH1 Curncy,PEZ12 Curncy,
,,IBH06 Index,HIJ06 Index,EOF03 Index,,,,CFZ02 Index,,SMZ9 Index,,,XPU0 Index,UXU18 Index,,,,,,,,,,,,EDZ06 Comdty,ERF13 Comdty,L U09 Comdty,BAU09 Comdty,,,CLM97 Comdty,COU02 Comdty,NGM04 Comdty,QSQ03 Comdty,HON00 Comdty,XBWF01 Comdty,W H93 Comdty,C K93 Comdty,S F84 Comdty,KWU03 Comdty,SMV80 Comdty,BOU80 Comdty,CTK94 Comdty,CCU93 Comdty,KCU05 Comdty,SBN93 Comdty,LHZ09 Comdty,LCM92 Comdty,HGF03 Comdty,GCF89 Comdty,SIF89 Comdty,PLM03 Comdty,PAH03 Comdty,O N93 Comdty,MWN03 Comdty,RRN17 Comdty,FCV93 Comdty,LAQ11 Comdty,LNQ11 Comdty,LXQ11 Comdty,LLF12 Comdty,LPN11 Comdty,JON95 Comdty,,CDM3 Curncy,ADM3 Curncy,JYM3 Curncy,,BPM3 Curncy,,,,BRZ09 Curncy,RAM11 Curncy,RUM1 Curncy,PEF13 Curncy,
,,IBJ06 Index,HIK06 Index,EOG03 Index,,,,CFF03 Index,,SMH0 Index,,,XPZ0 Index,UXV18 Index,,,,,,,,,,,,EDF07 Comdty,ERG13 Comdty,L V09 Comdty,BAV09 Comdty,,,CLN97 Comdty,COV02 Comdty,NGN04 Comdty,QSU03 Comdty,HOQ00 Comdty,XBWG01 Comdty,W K93 Comdty,C N93 Comdty,S H84 Comdty,KWZ03 Comdty,SMZ80 Comdty,BOV80 Comdty,CTN94 Comdty,CCZ93 Comdty,KCZ05 Comdty,SBV93 Comdty,LHG10 Comdty,LCQ92 Comdty,HGG03 Comdty,GCG89 Comdty,SIG89 Comdty,PLN03 Comdty,PAJ03 Comdty,O U93 Comdty,MWU03 Comdty,RRU17 Comdty,FCX93 Comdty,LAU11 Comdty,LNU11 Comdty,LXU11 Comdty,LLG12 Comdty,LPQ11 Comdty,JOU95 Comdty,,CDU3 Curncy,ADU3 Curncy,JYU3 Curncy,,BPU3 Curncy,,,,BRF10 Curncy,RAN11 Curncy,RUU1 Curncy,PEG13 Curncy,
